Transaction_ID,Customer_ID,Date,Time,Month,Quarter,Year,Week_Number,Day,Day_of_Week,Weekend,Category,Sub_Category,Description,Merchant,Merchant_Category,Transaction_Type,Amount,Currency,Payment_Mode,Account_Type,City,State,Country,Latitude,Longitude,Budget_Category,Income_Source,Expense_Tag,Recurring,Salary_Week,Holiday,Notes
TXN-101482,CUST-1003,2025-05-30,14:12:51,5,2,2025,22,30,Friday,No,Freelancing,Content Writing,Freelance project work - Content Writing,Direct Consulting Project,Freelancing,Income,99119.25,INR,Net Banking,Savings Account,Mumbai,MH,India,19.007234,72.777614,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-101483,CUST-1003,2024-05-31,21:26:45,5,2,2024,22,31,Friday,No,Shopping,Ajio Fashion,Purchase at Reliance Digital Electronics - Ajio Fashion,Reliance Digital Electronics,Shopping,Expense,10352.64,INR,Debit Card,Current Account,Mumbai,MH,India,19.085903,72.775982,Shopping,None,Discretionary,No,Yes,No,Routine purchase
TXN-101484,CUST-1005,2025-07-28,10:30:00,7,3,2025,31,28,Monday,No,Mutual Fund SIP,HDFC Index Fund SIP,Mutual Fund Systemic Investment Plan - CUST-1005,Groww Direct Mutual Fund,Financial Services,Expense,8000.0,INR,Net Banking,Savings Account,Ahmedabad,GJ,India,23.012928,72.547519,Investments & Savings,None,Savings,Yes,Yes,No,Monthly mutual fund SIP accumulation
TXN-101485,CUST-1003,2025-08-19,17:04:17,8,3,2025,34,19,Tuesday,No,Dining,Restaurant Dinner Bill,Purchase at Swiggy Delivery - Restaurant Dinner Bill,Swiggy Delivery,Dining,Expense,3494.61,INR,Cash,Savings Account,Mumbai,MH,India,19.13373,72.865346,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101486,CUST-1004,2024-02-18,17:37:45,2,1,2024,7,18,Sunday,Yes,Entertainment,Amazon Prime India Subscription,Purchase at BookMyShow Cinema Tickets - Amazon Prime India Subscription,BookMyShow Cinema Tickets,Entertainment,Expense,6085.33,INR,UPI,Current Account,Delhi,DL,India,28.719698,77.105496,Entertainment,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101487,CUST-1002,2025-10-01,00:05:00,10,4,2025,40,1,Wednesday,No,Rent,Apartment Rent,Rent Payment for Apartment - CUST-1002,Local Landlord Deposit,Real Estate,Expense,25000.0,INR,Net Banking,Savings Account,Bangalore,KA,India,12.940089,77.569766,Housing,None,Fixed,Yes,Yes,No,Auto-debit monthly house rent
TXN-101488,CUST-1004,2025-09-18,14:51:09,9,3,2025,38,18,Thursday,No,Food,Coffee Shops,Purchase at Zomato Order - Coffee Shops,Zomato Order,Food,Expense,1220.99,INR,Cash,Savings Account,Delhi,DL,India,28.760126,77.11129,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-101489,CUST-1004,2025-02-02,11:48:56,2,1,2025,5,2,Sunday,Yes,UPI Payments,Paytm UPI Transfer,Purchase at Google Pay P2P Transfer - Paytm UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,2774.91,INR,UPI,Current Account,Delhi,DL,India,28.709314,77.105896,Miscellaneous,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-101490,CUST-1004,2023-03-07,17:48:56,3,1,2023,10,7,Tuesday,No,Shopping,Flipkart Shopping,Purchase at Myntra Apparel Purchase - Flipkart Shopping,Myntra Apparel Purchase,Shopping,Expense,9751.17,INR,Debit Card,Current Account,Delhi,DL,India,28.692908,77.063918,Shopping,None,Discretionary,No,No,No,Routine purchase
TXN-101491,CUST-1002,2024-05-01,00:05:00,5,2,2024,18,1,Wednesday,No,Rent,Apartment Rent,Rent Payment for Apartment - CUST-1002,Local Landlord Deposit,Real Estate,Expense,25000.0,INR,Net Banking,Savings Account,Bangalore,KA,India,12.949392,77.669846,Housing,None,Fixed,Yes,Yes,No,Auto-debit monthly house rent
TXN-101492,CUST-1003,2024-10-10,22:13:29,10,4,2024,41,10,Thursday,No,Food,Coffee Shops,Purchase at Local Restaurant Dining - Coffee Shops,Local Restaurant Dining,Food,Expense,340.49,INR,Debit Card,Savings Account,Mumbai,MH,India,19.143918,72.930872,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-101493,CUST-1005,2023-08-01,07:24:19,8,3,2023,31,1,Tuesday,No,Entertainment,BookMyShow Tickets,Purchase at Disney+ Hotstar Subscription - BookMyShow Tickets,Disney+ Hotstar Subscription,Entertainment,Expense,595.64,INR,UPI,Current Account,Ahmedabad,GJ,India,23.017451,72.589373,Entertainment,None,Discretionary,No,Yes,No,Routine purchase
TXN-101494,CUST-1002,2025-09-08,19:16:54,9,3,2025,37,8,Monday,No,Fuel,HP Petrol Pump,Purchase at HP Petrol Station - HP Petrol Pump,HP Petrol Station,Fuel,Expense,619.72,INR,Debit Card,Savings Account,Bangalore,KA,India,12.949739,77.59538,Transportation,None,Essential,No,No,Yes,Ganesh Chaturthi festival spend
TXN-101495,CUST-1001,2024-05-09,21:37:34,5,2,2024,19,9,Thursday,No,Entertainment,Amazon Prime India Subscription,Purchase at BookMyShow Cinema Tickets - Amazon Prime India Subscription,BookMyShow Cinema Tickets,Entertainment,Expense,147.69,INR,Credit Card,Credit Card,Pune,MH,India,18.500699,73.816034,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-101496,CUST-1005,2023-11-12,17:12:05,11,4,2023,45,12,Sunday,Yes,Shopping,Ajio Fashion,Purchase at Amazon India Shopping - Ajio Fashion,Amazon India Shopping,Shopping,Expense,4318.06,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,22.986873,72.588767,Shopping,None,Discretionary,No,No,Yes,Diwali festival spend
TXN-101497,CUST-1002,2024-09-16,18:15:17,9,3,2024,38,16,Monday,No,Interest,Savings Account Interest,Interest statement credit,ICICI Interest Credit,Interest,Income,4688.18,INR,Net Banking,Savings Account,Bangalore,KA,India,12.95155,77.602675,Income,Interest,None,No,No,No,Statement payout
TXN-101498,CUST-1004,2025-06-28,10:30:00,6,2,2025,26,28,Saturday,Yes,Mutual Fund SIP,HDFC Index Fund SIP,Mutual Fund Systemic Investment Plan - CUST-1004,Groww Direct Mutual Fund,Financial Services,Expense,150000.0,INR,Net Banking,Savings Account,Delhi,DL,India,28.661953,77.059788,Investments & Savings,None,Savings,Yes,Yes,No,Monthly mutual fund SIP accumulation
TXN-101499,CUST-1004,2023-09-16,11:00:35,9,3,2023,37,16,Saturday,Yes,Broadband,Airtel Fiber Broadband,Purchase at JioFiber Broadband - Airtel Fiber Broadband,JioFiber Broadband,Broadband,Expense,5817.39,INR,Cash,Savings Account,Delhi,DL,India,28.693526,77.071532,Utilities,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101500,CUST-1002,2023-08-09,15:12:12,8,3,2023,32,9,Wednesday,No,Dining,Zomato Order,Purchase at Zomato Order - Zomato Order,Zomato Order,Dining,Expense,707.89,INR,Debit Card,Savings Account,Bangalore,KA,India,12.908874,77.612889,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101501,CUST-1002,2024-08-02,07:08:37,8,3,2024,31,2,Friday,No,Medical,MedPlus Medicine,Purchase at MedPlus Pharmacy - MedPlus Medicine,MedPlus Pharmacy,Medical,Expense,2338.36,INR,Debit Card,Savings Account,Bangalore,KA,India,12.950727,77.558153,Miscellaneous,None,Essential,No,Yes,No,Routine purchase
TXN-101502,CUST-1003,2024-05-12,19:11:47,5,2,2024,19,12,Sunday,Yes,Miscellaneous,Cash Withdrawal,Purchase at HDFC ATM Cash Withdrawal - Cash Withdrawal,HDFC ATM Cash Withdrawal,Miscellaneous,Expense,613.91,INR,Cash,Current Account,Mumbai,MH,India,19.155495,72.841692,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101503,CUST-1001,2023-03-01,20:22:11,3,1,2023,9,1,Wednesday,No,Dining,Zomato Order,Purchase at Restaurant Dinner Bill - Zomato Order,Restaurant Dinner Bill,Dining,Expense,139.02,INR,Debit Card,Savings Account,Pune,MH,India,18.470342,73.888462,Miscellaneous,None,Discretionary,No,Yes,No,Routine purchase
TXN-101504,CUST-1001,2025-06-27,16:56:53,6,2,2025,26,27,Friday,No,Food,Coffee Shops,Purchase at McDonalds India - Coffee Shops,McDonalds India,Food,Expense,16.49,INR,Debit Card,Current Account,Pune,MH,India,18.4853,73.877039,Food & Dining,None,Discretionary,No,Yes,No,Routine purchase
TXN-101505,CUST-1003,2024-02-02,15:49:21,2,1,2024,5,2,Friday,No,Milk,Milk Packets,Purchase at Country Delight Delivery - Milk Packets,Country Delight Delivery,Milk,Expense,957.03,INR,UPI,Current Account,Mumbai,MH,India,19.1022,72.882337,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-101506,CUST-1001,2024-05-12,12:05:24,5,2,2024,19,12,Sunday,Yes,Freelancing,Content Writing,Freelance project work - Content Writing,Fiverr Client,Freelancing,Income,4662.51,INR,Net Banking,Savings Account,Pune,MH,India,18.527631,73.874818,Income,Freelance,None,No,No,No,Freelance invoice payment
TXN-101507,CUST-1002,2024-04-11,07:01:50,4,2,2024,15,11,Thursday,No,Fuel,HP Petrol Pump,Purchase at HP Petrol Station - HP Petrol Pump,HP Petrol Station,Fuel,Expense,574.15,INR,Credit Card,Credit Card,Bangalore,KA,India,12.926871,77.627477,Transportation,None,Essential,No,No,No,Routine purchase
TXN-101508,CUST-1001,2025-01-11,15:56:42,1,1,2025,2,11,Saturday,Yes,Travel,Uber Ride India,Purchase at IRCTC Ticket Booking - Uber Ride India,IRCTC Ticket Booking,Travel,Expense,672.66,INR,Net Banking,Current Account,Pune,MH,India,18.497594,73.830692,Travel,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101509,CUST-1003,2023-12-11,21:23:39,12,4,2023,50,11,Monday,No,Milk,Milk Packets,Purchase at Mother Dairy Cabin - Milk Packets,Mother Dairy Cabin,Milk,Expense,118.1,INR,Cash,Savings Account,Mumbai,MH,India,19.106462,72.861107,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101510,CUST-1001,2024-12-07,11:53:33,12,4,2024,49,7,Saturday,Yes,Groceries,DMart Groceries,Purchase at Blinkit Delivery - DMart Groceries,Blinkit Delivery,Groceries,Expense,67.29,INR,Credit Card,Credit Card,Pune,MH,India,18.479292,73.856502,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-101511,CUST-1003,2023-03-10,19:19:54,3,1,2023,10,10,Friday,No,Fuel,Petrol (Indian Oil),Purchase at Bharat Petroleum Outlet - Petrol (Indian Oil),Bharat Petroleum Outlet,Fuel,Expense,2746.25,INR,Debit Card,Current Account,Mumbai,MH,India,19.11077,72.82065,Transportation,None,Essential,No,No,No,Routine purchase
TXN-101512,CUST-1004,2024-10-12,08:29:52,10,4,2024,41,12,Saturday,Yes,Mobile Recharge,Airtel Prepaid Recharge,Purchase at Jio Prepaid Recharge - Airtel Prepaid Recharge,Jio Prepaid Recharge,Mobile Recharge,Expense,4802.11,INR,Cash,Savings Account,Delhi,DL,India,28.711281,77.176458,Utilities,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101513,CUST-1004,2024-10-03,15:35:25,10,4,2024,40,3,Thursday,No,UPI Payments,Google Pay UPI Transfer,Purchase at Google Pay P2P Transfer - Google Pay UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,4644.98,INR,Debit Card,Savings Account,Delhi,DL,India,28.646204,77.080817,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101514,CUST-1004,2024-07-16,12:06:19,7,3,2024,29,16,Tuesday,No,Investments,Zerodha Stock Investment,Purchase at SBI Gold Bond Scheme - Zerodha Stock Investment,SBI Gold Bond Scheme,Investments,Expense,30631.81,INR,UPI,Savings Account,Delhi,DL,India,28.705413,77.163925,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-101515,CUST-1004,2023-09-20,12:41:02,9,3,2023,38,20,Wednesday,No,Refund,Tax Refund,Refund statement credit,Paytm Cash Wallet Refund,Refund,Income,34942.61,INR,Credit Card,Savings Account,Delhi,DL,India,28.742998,77.137411,Income,Refund,None,No,No,No,Statement payout
TXN-101516,CUST-1003,2023-11-19,10:25:31,11,4,2023,46,19,Sunday,Yes,Food,Coffee Shops,Purchase at Swiggy Order - Coffee Shops,Swiggy Order,Food,Expense,122.79,INR,Debit Card,Savings Account,Mumbai,MH,India,19.023124,72.908867,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101517,CUST-1002,2023-07-14,13:35:45,7,3,2023,28,14,Friday,No,UPI Payments,PhonePe UPI Transfer,Purchase at Google Pay P2P Transfer - PhonePe UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,1105.12,INR,Debit Card,Current Account,Bangalore,KA,India,13.014461,77.534339,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101518,CUST-1004,2024-04-23,22:22:14,4,2,2024,17,23,Tuesday,No,Gold,Digital Gold,Purchase at Tanishq Jewelers Purchase - Digital Gold,Tanishq Jewelers Purchase,Gold,Expense,73720.57,INR,UPI,Savings Account,Delhi,DL,India,28.70018,77.134894,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-101519,CUST-1001,2024-03-05,21:07:48,3,1,2024,10,5,Tuesday,No,Travel,IRCTC Train Booking,Purchase at Ola Cabs Ride - IRCTC Train Booking,Ola Cabs Ride,Travel,Expense,1853.82,INR,UPI,Savings Account,Pune,MH,India,18.503812,73.824956,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-101520,CUST-1005,2024-02-02,21:38:12,2,1,2024,5,2,Friday,No,Medical,Doctor Consultation,Purchase at Local Clinic Consultation - Doctor Consultation,Local Clinic Consultation,Medical,Expense,841.56,INR,UPI,Current Account,Ahmedabad,GJ,India,23.059214,72.599879,Miscellaneous,None,Essential,No,Yes,No,Routine purchase
TXN-101521,CUST-1003,2024-02-12,21:49:50,2,1,2024,7,12,Monday,No,Fuel,HP Petrol Pump,Purchase at Indian Oil Petrol Pump - HP Petrol Pump,Indian Oil Petrol Pump,Fuel,Expense,3096.22,INR,Debit Card,Current Account,Mumbai,MH,India,19.135911,72.863423,Transportation,None,Essential,No,No,No,Routine purchase
TXN-101522,CUST-1002,2025-06-21,12:18:00,6,2,2025,25,21,Saturday,Yes,Entertainment,Amazon Prime India Subscription,Purchase at BookMyShow Cinema Tickets - Amazon Prime India Subscription,BookMyShow Cinema Tickets,Entertainment,Expense,1533.64,INR,UPI,Savings Account,Bangalore,KA,India,13.009724,77.545888,Entertainment,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101523,CUST-1001,2024-12-07,10:36:39,12,4,2024,49,7,Saturday,Yes,Freelancing,Web Development,Freelance project work - Web Development,Fiverr Client,Freelancing,Income,3342.59,INR,UPI,Savings Account,Pune,MH,India,18.521488,73.870428,Income,Freelance,None,No,No,No,Freelance invoice payment
TXN-101524,CUST-1004,2025-07-18,09:26:01,7,3,2025,29,18,Friday,No,Entertainment,Netflix India Subscription,Purchase at Amazon Prime Video Subscription - Netflix India Subscription,Amazon Prime Video Subscription,Entertainment,Expense,4963.99,INR,UPI,Current Account,Delhi,DL,India,28.728006,77.160936,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-101525,CUST-1003,2025-05-02,21:55:28,5,2,2025,18,2,Friday,No,Freelancing,Content Writing,Freelance project work - Content Writing,Direct Consulting Project,Freelancing,Income,42905.64,INR,Net Banking,Savings Account,Mumbai,MH,India,19.071454,72.9524,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-101526,CUST-1003,2023-01-09,20:37:10,1,1,2023,2,9,Monday,No,Investments,Groww Investment Mutual Fund,Purchase at Groww Direct Mutual Fund - Groww Investment Mutual Fund,Groww Direct Mutual Fund,Investments,Expense,19919.61,INR,UPI,Current Account,Mumbai,MH,India,19.11321,72.868639,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-101527,CUST-1002,2025-04-06,10:56:48,4,2,2025,14,6,Sunday,Yes,Gold,Digital Gold,Purchase at MMTC-PAMP Gold Coin - Digital Gold,MMTC-PAMP Gold Coin,Gold,Expense,6441.08,INR,Net Banking,Savings Account,Bangalore,KA,India,12.967246,77.601321,Investments & Savings,None,Savings,No,No,No,Leisure POS swipe
TXN-101528,CUST-1001,2023-12-25,21:56:47,12,4,2023,52,25,Monday,No,Gold,Digital Gold,Purchase at Tanishq Jewelers Purchase - Digital Gold,Tanishq Jewelers Purchase,Gold,Expense,1801.11,INR,UPI,Current Account,Pune,MH,India,18.502067,73.849478,Investments & Savings,None,Savings,No,No,Yes,Christmas & New Year festival spend
TXN-101529,CUST-1001,2025-06-24,16:55:07,6,2,2025,26,24,Tuesday,No,Dining,Zomato Order,Purchase at Swiggy Delivery - Zomato Order,Swiggy Delivery,Dining,Expense,144.7,INR,UPI,Current Account,Pune,MH,India,18.51716,73.860905,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101530,CUST-1001,2025-04-09,08:15:41,4,2,2025,15,9,Wednesday,No,Milk,Daily Milk Delivery,Purchase at Country Delight Delivery - Daily Milk Delivery,Country Delight Delivery,Milk,Expense,66.17,INR,Cash,Savings Account,Pune,MH,India,18.510636,73.868574,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101531,CUST-1004,2023-03-01,15:11:17,3,1,2023,9,1,Wednesday,No,Vegetables,Local Market Vegetables,Purchase at Blinkit Vegetables - Local Market Vegetables,Blinkit Vegetables,Vegetables,Expense,247.86,INR,UPI,Current Account,Delhi,DL,India,28.729646,77.144825,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-101532,CUST-1002,2025-01-15,11:40:16,1,1,2025,3,15,Wednesday,No,Groceries,DMart Groceries,Purchase at BigBasket Online - DMart Groceries,BigBasket Online,Groceries,Expense,969.91,INR,Credit Card,Credit Card,Bangalore,KA,India,13.050386,77.55306,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101533,CUST-1001,2023-10-05,11:56:26,10,4,2023,40,5,Thursday,No,Vegetables,Online Vegetable Order,Purchase at Local Mandi Vendor - Online Vegetable Order,Local Mandi Vendor,Vegetables,Expense,36.6,INR,Cash,Savings Account,Pune,MH,India,18.502626,73.866512,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101534,CUST-1002,2025-10-14,10:08:19,10,4,2025,42,14,Tuesday,No,Milk,Daily Milk Delivery,Purchase at Country Delight Delivery - Daily Milk Delivery,Country Delight Delivery,Milk,Expense,344.63,INR,UPI,Current Account,Bangalore,KA,India,13.015832,77.583354,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101535,CUST-1004,2023-04-22,19:39:55,4,2,2023,16,22,Saturday,Yes,Food,Swiggy Order,Purchase at Dominos Pizza - Swiggy Order,Dominos Pizza,Food,Expense,2911.59,INR,UPI,Current Account,Delhi,DL,India,28.723022,77.076677,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101536,CUST-1002,2024-07-24,17:55:58,7,3,2024,30,24,Wednesday,No,UPI Payments,PhonePe UPI Transfer,Purchase at PhonePe Money Transfer - PhonePe UPI Transfer,PhonePe Money Transfer,UPI Payments,Expense,1338.53,INR,Debit Card,Savings Account,Bangalore,KA,India,12.977361,77.595325,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101537,CUST-1002,2023-10-18,16:39:25,10,4,2023,42,18,Wednesday,No,Miscellaneous,Bank Maintenance Fees,Purchase at PM Cares Fund Donation - Bank Maintenance Fees,PM Cares Fund Donation,Miscellaneous,Expense,631.7,INR,Cash,Savings Account,Bangalore,KA,India,12.993896,77.619889,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-101538,CUST-1003,2023-08-06,08:27:37,8,3,2023,31,6,Sunday,Yes,Food,Restaurant Dining,Purchase at Local Restaurant Dining - Restaurant Dining,Local Restaurant Dining,Food,Expense,3834.94,INR,Cash,Current Account,Mumbai,MH,India,19.09556,72.906789,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101539,CUST-1003,2023-09-28,07:39:30,9,3,2023,39,28,Thursday,No,Freelancing,Web Development,Freelance project work - Web Development,Fiverr Client,Freelancing,Income,37724.85,INR,Net Banking,Savings Account,Mumbai,MH,India,19.078703,72.883977,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-101540,CUST-1002,2025-09-27,07:03:52,9,3,2025,39,27,Saturday,Yes,Food,Zomato Order,Purchase at Swiggy Order - Zomato Order,Swiggy Order,Food,Expense,630.52,INR,UPI,Current Account,Bangalore,KA,India,12.971491,77.578816,Food & Dining,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-101541,CUST-1002,2024-02-18,18:23:32,2,1,2024,7,18,Sunday,Yes,Food,Swiggy Order,Purchase at Swiggy Order - Swiggy Order,Swiggy Order,Food,Expense,997.24,INR,Credit Card,Credit Card,Bangalore,KA,India,13.008966,77.611938,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101542,CUST-1002,2023-04-09,10:39:56,4,2,2023,14,9,Sunday,Yes,Food,Swiggy Order,Purchase at McDonalds India - Swiggy Order,McDonalds India,Food,Expense,1160.08,INR,Debit Card,Savings Account,Bangalore,KA,India,12.906965,77.606586,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101543,CUST-1002,2025-12-09,15:56:47,12,4,2025,50,9,Tuesday,No,Groceries,DMart Groceries,Purchase at Zepto Grocery - DMart Groceries,Zepto Grocery,Groceries,Expense,1211.2,INR,Debit Card,Savings Account,Bangalore,KA,India,12.969555,77.602544,Groceries,None,Essential,No,No,No,Routine purchase
TXN-101544,CUST-1004,2023-01-19,21:48:20,1,1,2023,3,19,Thursday,No,Mobile Recharge,Airtel Prepaid Recharge,Purchase at Vi Prepaid Bill - Airtel Prepaid Recharge,Vi Prepaid Bill,Mobile Recharge,Expense,3541.81,INR,Cash,Savings Account,Delhi,DL,India,28.686629,77.038237,Utilities,None,Discretionary,No,No,No,Routine purchase
TXN-101545,CUST-1002,2025-06-22,07:54:43,6,2,2025,25,22,Sunday,Yes,Food,Swiggy Order,Purchase at Local Restaurant Dining - Swiggy Order,Local Restaurant Dining,Food,Expense,263.91,INR,UPI,Savings Account,Bangalore,KA,India,12.970006,77.570907,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-101546,CUST-1002,2023-05-18,21:55:35,5,2,2023,20,18,Thursday,No,Medical,Doctor Consultation,Purchase at Fortis Hospital Bill - Doctor Consultation,Fortis Hospital Bill,Medical,Expense,786.65,INR,Debit Card,Current Account,Bangalore,KA,India,12.969094,77.60425,Miscellaneous,None,Essential,No,No,No,Routine purchase
